ts_ns,bid_px,bid_qty,ask_px,ask_qty
1756090919197000000,-9223372036854775808,0,9223372036854775807,0
1756090919197000000,-9223372036854775808,0,9223372036854775807,0
1756090919297000000,-9223372036854775808,0,9223372036854775807,0
1756090919297000000,-9223372036854775808,0,9223372036854775807,0
1756090919297000000,-9223372036854775808,0,9223372036854775807,0
1756090919297000000,-9223372036854775808,0,9223372036854775807,0
1756090919297000000,-9223372036854775808,0,9223372036854775807,0
1756090919297000000,-9223372036854775808,0,9223372036854775807,0
1756090919398000000,-9223372036854775808,0,9223372036854775807,0
1756090919398000000,-9223372036854775808,0,9223372036854775807,0
1756090919398000000,-9223372036854775808,0,9223372036854775807,0
1756090919398000000,-9223372036854775808,0,9223372036854775807,0
1756090920298000000,-9223372036854775808,0,9223372036854775807,0
1756090920298000000,-9223372036854775808,0,9223372036854775807,0
1756090920298000000,-9223372036854775808,0,9223372036854775807,0
1756090920298000000,-9223372036854775808,0,9223372036854775807,0
1756090920398000000,-9223372036854775808,0,9223372036854775807,0
1756090920398000000,-9223372036854775808,0,9223372036854775807,0
1756090920398000000,-9223372036854775808,0,9223372036854775807,0
1756090920398000000,-9223372036854775808,0,9223372036854775807,0
1756090920999000000,-9223372036854775808,0,9223372036854775807,0
1756090921099000000,-9223372036854775808,0,9223372036854775807,0
1756090921199000000,-9223372036854775808,0,9223372036854775807,0
1756090921199000000,-9223372036854775808,0,9223372036854775807,0
1756090921999000000,-9223372036854775808,0,9223372036854775807,0
1756090921999000000,-9223372036854775808,0,9223372036854775807,0
1756090922099000000,-9223372036854775808,0,9223372036854775807,0
1756090922099000000,-9223372036854775808,0,9223372036854775807,0
1756090922099000000,-9223372036854775808,0,9223372036854775807,0
1756090922099000000,-9223372036854775808,0,9223372036854775807,0
1756090922099000000,-9223372036854775808,0,9223372036854775807,0
1756090922200000000,-9223372036854775808,0,9223372036854775807,0
1756090922200000000,-9223372036854775808,0,9223372036854775807,0
1756090922200000000,-9223372036854775808,0,9223372036854775807,0
1756090922200000000,-9223372036854775808,0,9223372036854775807,0
1756090922200000000,-9223372036854775808,0,9223372036854775807,0
1756090922300000000,-9223372036854775808,0,9223372036854775807,0
1756090922400000000,-9223372036854775808,0,9223372036854775807,0
1756090922400000000,-9223372036854775808,0,9223372036854775807,0
1756090923100000000,-9223372036854775808,0,9223372036854775807,0
1756090923100000000,-9223372036854775808,0,9223372036854775807,0
1756090923100000000,-9223372036854775808,0,9223372036854775807,0
1756090923100000000,-9223372036854775808,0,9223372036854775807,0
1756090924401000000,-9223372036854775808,0,9223372036854775807,0
1756090924501000000,-9223372036854775808,0,9223372036854775807,0
1756090924501000000,-9223372036854775808,0,9223372036854775807,0
1756090924601000000,-9223372036854775808,0,9223372036854775807,0
1756090924701000000,-9223372036854775808,0,9223372036854775807,0
1756090924701000000,-9223372036854775808,0,9223372036854775807,0
1756090925002000000,-9223372036854775808,0,9223372036854775807,0
1756090925202000000,-9223372036854775808,0,9223372036854775807,0
1756090925302000000,-9223372036854775808,0,9223372036854775807,0
1756090925302000000,-9223372036854775808,0,9223372036854775807,0
1756090925384000000,-9223372036854775808,0,9223372036854775807,0
1756090925402000000,-9223372036854775808,0,9223372036854775807,0
1756090925402000000,-9223372036854775808,0,9223372036854775807,0
1756090925402000000,-9223372036854775808,0,9223372036854775807,0
1756090925402000000,-9223372036854775808,0,9223372036854775807,0
1756090925502000000,-9223372036854775808,0,9223372036854775807,0
1756090925502000000,-9223372036854775808,0,9223372036854775807,0
1756090925502000000,-9223372036854775808,0,9223372036854775807,0
1756090926102000000,-9223372036854775808,0,9223372036854775807,0
1756090926102000000,-9223372036854775808,0,9223372036854775807,0
1756090926403000000,-9223372036854775808,0,9223372036854775807,0
