ts_ns,type,side,price,qty
1756091064202000000,book,A,113446.21,0.04
1756091064202000000,book,A,113446.22,0.21741
1756091064202000000,book,A,113446.25,0.0
1756091064302000000,book,B,113076.47,0.1001
1756091064302000000,book,B,113076.44,0.03556
1756091064302000000,book,B,113076.31,0.0
1756091064302000000,book,B,113061.81,0.0
1756091064302000000,book,A,113446.2,0.80875
1756091064302000000,book,A,113446.22,0.0
1756091064302000000,book,A,113446.24,0.34373
1756091064402000000,book,A,113446.19,0.04
1756091064502000000,book,B,113225.34,0.1201
1756091064502000000,book,B,113076.47,0.0
1756091064502000000,book,A,113446.17,0.04
1756091064502000000,book,A,113446.18,0.59134
1756091064502000000,book,A,113446.19,0.0
1756091064502000000,book,A,113446.2,0.21741
1756091064602000000,book,A,113446.16,0.59134
1756091064602000000,book,A,113446.18,0.0
1756091065402000000,book,B,113076.47,0.1224
1756091065402000000,book,B,113076.46,0.0
1756091065402000000,book,B,112985.11,0.01035
1756091065402000000,book,A,113446.15,0.09721
1756091065402000000,book,A,113446.2,0.1202
1756091065503000000,book,B,113225.29,0.00088
1756091065503000000,book,A,113446.14,0.63134
1756091065503000000,book,A,113446.16,0.0
1756091065503000000,book,A,113446.21,0.0
1756091065603000000,book,B,113225.35,0.04059
1756091065603000000,book,A,113446.13,0.04
1756091065603000000,book,A,113446.17,0.0
1756091065703000000,book,B,113225.36,0.1201
1756091065703000000,book,B,113225.34,0.0
1756091065703000000,book,A,113446.12,0.59134
1756091065703000000,book,A,113446.14,0.04
1756091065803000000,book,A,113446.11,0.00033
1756091065803000000,book,A,113446.23,0.0
1756091066203000000,book,B,113225.33,0.0
1756091066203000000,book,B,113225.31,0.0
1756091066203000000,book,A,113528.37,0.0
1756091066403000000,book,A,113488.91,0.02093
1756091066503000000,book,A,113446.24,0.0
1756091066603000000,book,A,113446.09,0.04
1756091066603000000,book,A,113446.1,0.34373
1756091066603000000,book,A,113446.14,0.0
1756091066703000000,book,A,113446.08,0.59134
1756091066703000000,book,A,113446.12,0.0
1756091067204000000,book,B,113225.37,0.00818
1756091067204000000,book,B,113076.45,0.00578
1756091067304000000,book,B,113225.38,0.1201
1756091067304000000,book,B,113225.36,0.0
1756091067504000000,book,B,113225.35,0.0
1756091067504000000,book,A,113446.07,0.04
1756091067504000000,book,A,113446.13,0.0
1756091067604000000,book,A,113446.06,0.59134
1756091067604000000,book,A,113446.08,0.0
1756091068104000000,book,B,113225.39,0.04059
1756091068104000000,book,A,113446.05,0.0
1756091068104000000,book,A,113446.09,0.0
1756091068204000000,book,B,113225.4,0.1201
1756091068204000000,book,B,113225.38,0.0
1756091068204000000,book,A,141679.89,0.00027
1756091068304000000,book,A,141679.89,0.00036
1756091068505000000,book,A,113446.11,0.0
1756091068605000000,book,A,113446.05,0.00117
1756091068605000000,book,A,113447.71,0.0
1756091068605000000,book,A,113488.9,0.40227
1756091068905000000,book,A,113488.91,0.0
1756091069005000000,book,A,113502.83,0.03631
1756091069105000000,book,B,113225.39,0.0
1756091069205000000,book,B,113225.4,0.0
1756091069205000000,book,B,113225.39,0.04059
1756091069205000000,book,B,113225.38,0.1201
1756091069305000000,book,B,113225.4,0.1201
1756091069305000000,book,B,113225.38,0.0
1756091069906000000,book,B,113076.47,0.0
1756091069906000000,book,A,113446.15,0.0
1756091070006000000,book,B,113076.48,0.1224
1756091070006000000,book,A,113446.04,0.09721
1756091070106000000,book,B,113076.48,0.0
1756091070106000000,book,B,113076.46,0.1224
1756091070106000000,book,A,113446.03,0.59134
1756091070106000000,book,A,113446.06,0.0
1756091070206000000,book,B,113225.41,0.04092
1756091070206000000,book,B,113225.39,0.0
1756091070206000000,book,A,113446.02,0.04
1756091070206000000,book,A,113446.07,0.0
1756091070306000000,book,B,113225.42,0.1201
1756091070306000000,book,B,113225.4,0.0
1756091070306000000,book,A,113446.01,0.59134
1756091070306000000,book,A,113446.03,0.0
1756091071206000000,book,B,113225.43,0.04092
1756091071206000000,book,B,113225.41,0.0
1756091071206000000,book,B,113225.37,0.0
1756091071206000000,book,A,113446.0,0.04
1756091071206000000,book,A,113446.02,0.0
1756091071307000000,book,B,113225.44,0.1201
1756091071307000000,book,B,113225.42,0.0
1756091071307000000,book,A,113445.99,0.59134
1756091071307000000,book,A,113446.01,0.0
1756091071307000000,book,A,113502.83,0.0
1756091071407000000,book,A,141679.89,0.00045
1756091071507000000,book,A,141679.89,0.00045
1756091072207000000,book,B,113225.43,0.0
1756091072207000000,book,A,113445.98,0.0
1756091072207000000,book,A,113446.0,0.0
1756091072307000000,book,B,113225.44,0.0
1756091072307000000,book,B,113076.47,0.1201
1756091072307000000,book,A,113445.99,0.0
1756091072307000000,book,A,113446.03,0.59134
1756091072607000000,book,A,141679.89,0.00045
1756091072708000000,book,A,113528.37,0.02529
1756091072808000000,book,B,113076.47,0.2425
1756091072808000000,book,B,113076.46,0.0
1756091072808000000,book,A,113446.02,0.09721
1756091072808000000,book,A,113446.03,0.0
1756091072808000000,book,A,113446.04,0.0
1756091072808000000,book,A,113446.1,0.0
1756091072808000000,book,A,113488.89,0.59134
1756091072908000000,book,A,113458.49,0.34373
1756091072908000000,book,A,113528.38,0.0
1756091072908000000,book,A,113602.75,0.06612
1756091073008000000,book,B,113225.29,0.04088
1756091073008000000,book,A,113446.01,0.04032
1756091073008000000,book,A,113458.48,0.59134
1756091073008000000,book,A,113488.89,0.0
1756091073108000000,book,B,113225.3,0.1201
1756091073108000000,book,B,113076.47,0.1224
1756091073208000000,book,B,113225.31,0.00822
1756091073308000000,book,B,113225.32,0.1201
1756091073308000000,book,B,113225.3,0.0
1756091073308000000,book,B,113076.48,0.1224
1756091073308000000,book,B,113076.47,0.0
1756091073308000000,book,A,113446.0,0.09721
1756091073308000000,book,A,113446.02,0.0
1756091074008000000,book,A,113445.99,0.04032
1756091074209000000,book,B,113076.14,0.0
1756091074209000000,book,B,113076.13,0.0
1756091074209000000,book,A,113458.48,0.0
1756091074209000000,book,A,113488.89,0.59134
1756091074309000000,book,B,113225.33,0.04
1756091074309000000,book,B,113225.29,0.00088
1756091074309000000,book,A,113445.99,0.0
1756091074309000000,book,A,113446.01,0.0
1756091074409000000,book,B,113225.34,0.1201
1756091074409000000,book,B,113225.32,0.0
1756091074609000000,book,B,113225.34,0.0
1756091074609000000,book,B,112985.1,0.0
1756091074609000000,book,A,113488.89,0.0
1756091074609000000,book,A,113616.99,0.0
1756091074609000000,book,A,113796.91,0.0
1756091075209000000,book,B,113063.74,0.0
1756091075309000000,book,A,113445.99,0.04032
1756091076110000000,book,A,113446.05,0.0
1756091076110000000,book,A,141679.89,0.00045
1756091076210000000,book,B,113042.95,0.0001
1756091076210000000,book,A,113839.2,0.0001
1756091076610000000,book,A,113445.98,0.00117
1756091076610000000,book,A,141679.89,0.00045
1756091076710000000,book,B,113225.34,0.1201
1756091076710000000,book,A,113488.89,0.59134
1756091076710000000,book,A,113616.99,0.1001
1756091077211000000,book,B,113225.35,0.00831
1756091077211000000,book,B,113076.49,0.00761
1756091077211000000,book,B,113076.48,0.12589
1756091077311000000,book,B,113225.36,0.1201
1756091077311000000,book,B,113225.34,0.0
1756091077611000000,book,B,113225.33,0.0
1756091078011000000,book,B,113225.37,0.04
1756091078111000000,book,B,113225.38,0.1201
1756091078111000000,book,B,113225.36,0.0
1756091079012000000,book,B,113225.37,0.0
1756091079012000000,book,A,141679.89,0.00036
1756091079112000000,book,B,113225.38,0.0
1756091079112000000,book,B,113225.37,0.04
1756091079112000000,book,B,113225.36,0.1201
1756091079112000000,book,B,113076.5,0.1224
1756091079112000000,book,B,113076.48,0.00349
1756091079112000000,book,A,113445.97,0.09721
1756091079112000000,book,A,113446.0,0.0
1756091079212000000,book,B,113225.38,0.1201
1756091079212000000,book,B,113225.36,0.0
1756091079912000000,book,A,141679.89,0.00036
1756091080113000000,book,B,113225.39,0.04
1756091080113000000,book,B,113225.37,0.0
1756091080113000000,book,A,113445.96,0.04157
1756091080113000000,book,A,113445.99,0.0
1756091080213000000,book,B,113225.4,0.1201
1756091080213000000,book,B,113225.38,0.0
1756091081013000000,book,A,141679.89,0.00027
1756091081213000000,book,B,113225.39,0.0
1756091081313000000,book,B,113225.4,0.0
1756091081313000000,book,B,113225.37,0.04
1756091081313000000,book,B,113225.36,0.1201
1756091081414000000,book,B,113225.38,0.1201
1756091081414000000,book,B,113225.36,0.0
1756091082614000000,book,B,113225.39,0.04
1756091082614000000,book,B,113225.37,0.0
1756091082715000000,book,B,113225.4,0.1201
1756091082715000000,book,B,113225.38,0.0
1756091084216000000,book,B,113225.41,0.04
1756091084216000000,book,B,113225.39,0.0
1756091084216000000,book,A,113445.95,0.00117
1756091084216000000,book,A,113445.98,0.0
1756091084216000000,book,A,141679.89,0.00018
1756091084316000000,book,B,113225.42,0.1201
1756091084316000000,book,B,113225.4,0.0
1756091084416000000,book,A,141679.89,9e-05
1756091085016000000,book,B,113076.51,0.1224
1756091085016000000,book,B,113076.5,0.0
1756091085016000000,book,A,113445.94,0.09721
1756091085016000000,book,A,113445.97,0.0
1756091085216000000,book,B,113225.41,0.0
1756091085216000000,book,B,113225.31,0.0
1756091085216000000,book,A,113445.93,0.0417
1756091085216000000,book,A,113445.96,0.0
1756091085316000000,book,B,113225.43,0.04
1756091085316000000,book,B,113225.42,0.0
1756091085316000000,book,B,113225.36,0.1201
1756091085416000000,book,B,113225.44,0.1201
1756091085416000000,book,B,113225.36,0.0
1756091085617000000,book,A,113445.95,0.0
1756091086217000000,book,B,113076.28,0.00315
1756091087118000000,book,B,113225.43,0.0
1756091087218000000,book,B,113225.44,0.0
1756091087218000000,book,B,113225.36,0.1201
1756091087218000000,book,B,113003.04,0.01034
1756091087218000000,book,B,112985.11,0.0
1756091087418000000,book,A,113445.92,0.00117
1756091087518000000,book,A,141679.89,0.00018
1756091088218000000,book,B,113225.38,0.00871
1756091088218000000,book,B,113225.37,0.04
1756091088218000000,book,B,113076.52,0.00744
1756091088218000000,book,A,141679.89,9e-05
1756091088318000000,book,B,113225.39,0.1201
1756091088318000000,book,B,113225.36,0.0
1756091089119000000,book,A,141679.89,0.00018
1756091089219000000,book,B,113225.4,0.04
1756091089219000000,book,B,113225.37,0.0
1756091089219000000,book,A,113488.9,0.0
1756091089219000000,book,A,113524.73,0.40121
1756091089319000000,book,B,113225.41,0.1201
1756091089319000000,book,B,113225.39,0.0
1756091089319000000,book,A,113488.89,0.0
1756091089319000000,book,A,113524.72,0.59134
1756091090220000000,book,B,113225.4,0.0
1756091090220000000,book,B,113076.28,0.0
1756091090320000000,book,B,113225.41,0.0
1756091090320000000,book,B,113225.4,0.04
1756091090320000000,book,B,113225.39,0.1201
1756091090420000000,book,B,113225.41,0.1201
1756091090420000000,book,B,113225.39,0.0
1756091090920000000,book,B,113076.53,0.1224
1756091090920000000,book,B,113076.51,0.0
1756091090920000000,book,A,113445.91,0.09721
1756091090920000000,book,A,113445.94,0.0
1756091091321000000,book,B,113225.42,0.04
1756091091321000000,book,B,113225.4,0.0
1756091091321000000,book,A,113445.9,0.0417
1756091091321000000,book,A,113445.93,0.0
1756091091421000000,book,B,113225.43,0.1201
1756091091421000000,book,B,113225.41,0.0
1756091092121000000,book,A,141679.89,0.00027
1756091092221000000,book,B,113225.35,0.0
1756091092522000000,book,A,141679.89,0.00036
1756091093222000000,book,B,113225.44,0.00847
1756091093222000000,book,B,113076.52,0.0105
1756091093322000000,book,B,113225.45,0.1201
1756091093322000000,book,B,113225.43,0.0
1756091094223000000,book,B,113225.42,0.0
1756091094723000000,book,B,113225.46,0.04
1756091094723000000,book,B,113076.54,0.1224
1756091094723000000,book,B,113076.53,0.0
1756091094723000000,book,A,113445.89,0.09721
1756091094723000000,book,A,113445.91,0.0
1756091094723000000,book,A,113458.49,0.0
1756091094823000000,book,B,113225.47,0.1201
1756091094823000000,book,B,113225.45,0.0
1756091094823000000,book,A,113471.7,0.34373
1756091094923000000,book,A,113471.69,0.59134
1756091094923000000,book,A,113524.72,0.0
1756091095524000000,book,A,141679.89,0.00036
1756091095624000000,book,B,113076.54,0.0
1756091095624000000,book,B,113076.53,0.1224
1756091095724000000,book,B,113225.48,0.04
1756091095724000000,book,B,113225.46,0.0
1756091095724000000,book,A,113445.88,0.0417
1756091095724000000,book,A,113445.9,0.0
1756091095824000000,book,B,113225.49,0.1201
1756091095824000000,book,B,113225.47,0.0
1756091095824000000,book,A,113445.92,0.0
1756091096124000000,book,A,113471.69,0.0
1756091096124000000,book,A,113524.72,0.59134
1756091096124000000,book,A,113616.99,0.0
1756091096124000000,book,A,113624.28,0.0
1756091096124000000,book,A,113681.99,0.1001
1756091096525000000,book,A,113445.88,0.0
1756091096525000000,book,A,141679.89,0.00045
1756091096725000000,book,A,141679.89,0.00045
1756091096825000000,book,B,113225.48,0.0
1756091096825000000,book,A,113445.88,0.00086
1756091096925000000,book,B,113225.49,0.0
1756091096925000000,book,B,113225.45,0.1201
1756091097225000000,book,B,113225.38,0.0
1756091097325000000,book,A,113528.37,0.0
1756091097425000000,book,A,113445.88,0.0
1756091097825000000,book,B,113225.46,0.04
1756091097825000000,book,A,113541.87,0.02672
1756091097926000000,book,B,113225.47,0.1201
1756091097926000000,book,B,113225.45,0.0
1756091098126000000,book,B,113225.48,0.00098
1756091099827000000,book,B,113225.49,0.1224
1756091099827000000,book,B,113076.53,0.0
1756091099827000000,book,A,113445.89,0.0
1756091099827000000,book,A,113446.19,0.09721
1756091099927000000,book,B,113225.5,0.1201
1756091099927000000,book,B,113225.47,0.0
1756091100027000000,book,A,113471.7,0.0
1756091100127000000,book,A,113488.78,0.34373
1756091100227000000,book,B,113076.3,0.00221
1756091100227000000,book,A,113488.77,0.59134
1756091100227000000,book,A,113524.72,0.0
1756091100227000000,book,A,141679.89,0.00045
1756091100327000000,book,B,113225.46,0.0
1756091100427000000,book,A,141679.89,0.00045
1756091101328000000,book,B,113225.51,0.04
1756091101428000000,book,B,113225.52,0.1201
1756091101428000000,book,B,113225.5,0.0
1756091101928000000,book,A,113541.87,0.0
1756091102229000000,book,B,113225.53,0.00883
1756091102229000000,book,B,113076.49,0.01499
1756091102329000000,book,B,113225.54,0.1201
1756091102329000000,book,B,113225.52,0.0
1756091102329000000,book,B,113225.51,0.0
1756091102829000000,book,A,113446.2,0.0
1756091102829000000,book,A,113488.76,0.1202
1756091102829000000,book,A,113602.74,0.03566
1756091102929000000,book,B,113225.55,0.1624
1756091102929000000,book,B,113225.49,0.0
1756091102929000000,book,A,113488.75,0.59134
1756091102929000000,book,A,113488.77,0.0
1756091103029000000,book,B,113225.56,0.1201
1756091103029000000,book,B,113225.54,0.0
1756091103930000000,book,B,113225.55,0.1224
1756091103930000000,book,A,141679.89,0.00036
1756091104230000000,book,B,113225.44,0.0
1756091104731000000,book,B,113225.57,0.04
1756091104731000000,book,A,141679.89,0.00036
1756091104831000000,book,B,113225.58,0.1201
1756091104831000000,book,B,113225.56,0.0
1756091104931000000,book,B,113225.59,0.00118
1756091104931000000,book,B,113225.48,0.0
1756091104931000000,book,A,141679.89,0.00027
1756091105031000000,book,B,113225.6,0.1001
1756091105031000000,book,B,113225.58,0.02
1756091105131000000,book,B,113225.61,0.1224
1756091105131000000,book,B,113225.55,0.0
1756091105131000000,book,A,113446.19,0.0
1756091105131000000,book,A,113454.82,0.09721
1756091105131000000,book,A,113488.75,0.0
1756091105131000000,book,A,113488.78,0.0
1756091105131000000,book,A,113524.72,0.59134
1756091105231000000,book,B,113225.62,0.1201
1756091105231000000,book,B,113225.6,0.0
1756091105231000000,book,B,113225.58,0.0
1756091105231000000,book,B,113076.3,0.0
1756091105231000000,book,A,113498.06,0.34373
1756091105331000000,book,A,113498.05,0.59134
1756091105331000000,book,A,113524.72,0.0
1756091106132000000,book,B,113225.57,0.0
1756091107132000000,book,B,113225.63,0.04
1756091107232000000,book,B,113225.65,0.00876
1756091107232000000,book,B,113225.64,0.1201
1756091107232000000,book,B,113225.62,0.0
1756091107232000000,book,B,113055.01,0.02886
1756091107232000000,book,B,113003.04,0.0
1756091107332000000,book,B,113225.66,0.1201
1756091107332000000,book,B,113225.64,0.0
1756091107633000000,book,B,113225.59,0.0
1756091107733000000,book,B,113225.67,0.00118
1756091107833000000,book,B,113225.68,0.1001
1756091107833000000,book,B,113225.66,0.02
1756091108133000000,book,B,113225.63,0.0
1756091108233000000,book,A,141679.89,0.00018
1756091108533000000,book,A,141679.89,9e-05
1756091108633000000,book,A,113498.05,0.0
1756091108633000000,book,A,113524.72,0.59134
1756091108733000000,book,B,113225.69,0.04
1756091108733000000,book,B,113225.61,0.0
1756091108733000000,book,B,113076.53,0.1224
1756091108733000000,book,A,113454.82,0.0
1756091108733000000,book,A,113454.83,0.09827
1756091108833000000,book,B,113225.7,0.1201
1756091108833000000,book,B,113225.68,0.0
1756091108833000000,book,B,113225.66,0.0
1756091109434000000,book,B,113076.54,0.0
1756091109434000000,book,B,113076.53,0.0
1756091109434000000,book,B,113055.0,0.0
1756091109434000000,book,B,112999.0,0.0
1756091109434000000,book,B,112933.0,0.2471
1756091109434000000,book,B,112862.0,0.30759
1756091109434000000,book,A,113454.83,0.00106
1756091109434000000,book,A,113488.76,0.0
1756091109434000000,book,A,113543.13,0.09721
1756091109434000000,book,A,113602.73,0.1202
1756091109434000000,book,A,113617.0,0.0
1756091109434000000,book,A,113682.0,0.0
1756091109434000000,book,A,113748.0,0.25527
1756091109434000000,book,A,113819.0,0.29673
1756091109534000000,book,B,113076.53,0.1224
1756091109534000000,book,A,113681.99,0.0
1756091109534000000,book,A,113697.1,0.1001
1756091109734000000,book,B,113076.54,0.1224
1756091109734000000,book,B,113076.53,0.0
1756091109934000000,book,B,113225.69,0.0
1756091110034000000,book,B,113225.7,0.0
1756091110034000000,book,B,113225.69,0.04
1756091110034000000,book,B,113225.68,0.1001
1756091110034000000,book,B,113225.66,0.02
1756091110034000000,book,A,113524.73,0.0
1756091110034000000,book,A,113543.12,0.40019
1756091110134000000,book,B,113225.7,0.1201
1756091110134000000,book,B,113225.68,0.0
1756091110134000000,book,B,113225.66,0.0
1756091110134000000,book,A,113524.72,0.0
1756091110134000000,book,A,113543.11,0.59134
1756091110234000000,book,B,113225.65,0.0
1756091110234000000,book,B,113225.53,0.0
1756091110735000000,book,A,113498.06,0.0
1756091110835000000,book,A,113509.12,0.34373
1756091110935000000,book,A,113509.11,0.59134
1756091110935000000,book,A,113543.11,0.0
1756091111235000000,book,B,113225.71,0.00813
1756091111235000000,book,B,112858.01,0.00778
1756091111335000000,book,B,113225.72,0.1201
1756091111335000000,book,B,113225.7,0.0
1756091111735000000,book,B,113225.69,0.0
1756091111935000000,book,A,141679.89,0.00018
1756091112036000000,book,B,113225.73,0.04
1756091112136000000,book,B,113225.74,0.1201
1756091112136000000,book,B,113225.72,0.0
1756091112436000000,book,A,141679.89,0.00018
1756091113336000000,book,B,113225.73,0.0
1756091113436000000,book,B,113225.74,0.0
1756091113436000000,book,B,113225.73,0.04
1756091113436000000,book,B,113225.72,0.1201
1756091113537000000,book,B,113225.74,0.1201
1756091113537000000,book,B,113225.72,0.0
1756091114037000000,book,B,113225.75,0.00118
1756091114037000000,book,B,113225.67,0.0
1756091114137000000,book,B,113225.76,0.1001
1756091114137000000,book,B,113225.74,0.02
1756091114237000000,book,B,113225.71,0.0
1756091114637000000,book,B,113076.55,0.1224
1756091114637000000,book,B,113076.54,0.0
1756091115038000000,book,A,113509.12,0.0
1756091115138000000,book,A,113503.42,0.34373
1756091115138000000,book,A,113509.11,0.0
1756091115138000000,book,A,113543.11,0.59134
1756091115238000000,book,B,113225.77,0.00829
1756091115238000000,book,A,113503.41,0.59134
1756091115238000000,book,A,113543.11,0.0
1756091115338000000,book,B,113225.78,0.1201
1756091115338000000,book,B,113225.76,0.0
1756091115338000000,book,B,113225.74,0.0
1756091116239000000,book,B,113225.73,0.0
1756091116239000000,book,A,141679.89,0.00027
1756091116339000000,book,B,113225.79,0.04118
1756091116339000000,book,B,113225.75,0.0
1756091116339000000,book,A,113503.41,0.0
1756091116339000000,book,A,113543.11,0.59134
1756091116439000000,book,B,113225.8,0.1201
1756091116439000000,book,B,113225.78,0.0
1756091116439000000,book,A,113503.41,0.59134
1756091116439000000,book,A,113543.11,0.0
1756091116539000000,book,A,141679.89,0.00036
1756091117640000000,book,B,113225.81,0.1224
1756091117640000000,book,B,113225.79,0.00118
1756091117640000000,book,B,113076.55,0.0
1756091117640000000,book,B,113056.0,0.2471
1756091117640000000,book,B,112999.0,0.30759
1756091117640000000,book,B,112933.0,0.0
1756091117640000000,book,B,112862.0,0.0
1756091117640000000,book,A,113454.82,0.09721
1756091117640000000,book,A,113528.38,0.1202
1756091117640000000,book,A,113543.13,0.0
1756091117640000000,book,A,113602.73,0.0
1756091117640000000,book,A,113625.0,0.25527
1756091117640000000,book,A,113682.0,0.29673
1756091117640000000,book,A,113748.0,0.0
1756091117640000000,book,A,113819.0,0.0
1756091117740000000,book,B,113225.82,0.1201
1756091117740000000,book,B,113225.8,0.0
1756091117740000000,book,A,113681.99,0.1001
1756091117740000000,book,A,113697.1,0.0
1756091118240000000,book,B,113225.77,0.0
1756091118640000000,book,B,113225.83,0.04
1756091118740000000,book,B,113225.84,0.1201
1756091118740000000,book,B,113225.82,0.0
1756091119241000000,book,A,113503.42,0.0
1756091119341000000,book,A,113498.35,0.34373
1756091119341000000,book,A,113503.41,0.0
1756091119341000000,book,A,113528.37,0.59134
1756091119941000000,book,B,113225.83,0.0
1756091119941000000,book,A,113498.35,0.0
1756091120041000000,book,B,113225.84,0.0
1756091120041000000,book,B,113225.83,0.04
1756091120041000000,book,B,113225.82,0.1201
1756091120041000000,book,A,113510.11,0.34373
1756091120141000000,book,B,113225.84,0.1201
1756091120141000000,book,B,113225.82,0.0
1756091120141000000,book,A,113510.1,0.59134
1756091120141000000,book,A,113528.37,0.0
1756091120141000000,book,A,141679.89,0.00045
1756091120241000000,book,B,113225.85,0.00813
1756091120241000000,book,B,112858.01,0.00955
1756091120241000000,book,A,141679.89,0.00045
1756091120342000000,book,B,113225.86,0.1201
1756091120342000000,book,B,113225.84,0.0
1756091120542000000,book,A,141679.89,0.00045
1756091121342000000,book,B,113225.87,0.04
1756091121342000000,book,B,113225.83,0.0
1756091121442000000,book,B,113225.88,0.1201
1756091121442000000,book,B,113225.86,0.0
1756091122443000000,book,B,113225.87,0.0
1756091122543000000,book,B,113225.88,0.04
1756091122543000000,book,B,113225.86,0.1201
1756091122643000000,book,B,113225.89,0.1201
1756091122643000000,book,B,113225.86,0.0
1756091123144000000,book,A,113510.1,0.0
1756091123144000000,book,A,113528.37,0.59134
1756091123244000000,book,B,113076.45,0.0
1756091123544000000,book,B,113225.9,0.1224
1756091123544000000,book,B,113225.88,0.0
1756091123544000000,book,B,113225.81,0.0
1756091123644000000,book,B,113225.91,0.1201
1756091123644000000,book,B,113225.89,0.0
1756091124144000000,book,B,113225.92,0.04
1756091124244000000,book,B,113225.93,0.1201
1756091124244000000,book,B,113225.91,0.0
1756091124244000000,book,A,141679.89,0.00045
1756091124645000000,book,A,141679.89,0.00045
1756091124845000000,book,B,113225.94,0.00118
1756091124845000000,book,B,113225.79,0.0
1756091124945000000,book,B,113225.95,0.1001
1756091124945000000,book,B,113225.93,0.02
1756091125245000000,book,B,113225.96,0.00496
1756091125345000000,book,B,113225.97,0.1201
1756091125345000000,book,B,113225.95,0.0
1756091125345000000,book,B,113225.93,0.0
1756091125745000000,book,B,113225.92,0.0
1756091125946000000,book,A,113510.11,0.0
1756091126046000000,book,A,113503.74,0.34373
1756091126746000000,book,B,113225.98,0.04
1756091126846000000,book,B,113225.99,0.1201
1756091126846000000,book,B,113225.97,0.0
1756091127747000000,book,B,113225.98,0.0
1756091127847000000,book,B,113225.99,0.0
1756091127847000000,book,B,113225.98,0.04
1756091127847000000,book,B,113225.97,0.1201
1756091127847000000,book,B,113055.01,0.00187
1756091127947000000,book,B,113225.99,0.1201
1756091127947000000,book,B,113225.97,0.0
1756091127947000000,book,A,141679.89,0.00045
1756091128247000000,book,A,141679.89,0.00036
1756091128547000000,book,A,141679.89,0.00027
1756091129148000000,book,B,113225.98,0.0
1756091129248000000,book,B,113225.99,0.0
1756091129248000000,book,B,113225.98,0.04
1756091129248000000,book,B,113225.97,0.1201
1756091129248000000,book,B,113076.53,0.00841
1756091129348000000,book,B,113226.0,0.00118
1756091129348000000,book,B,113225.99,0.1201
1756091129348000000,book,B,113225.97,0.0
1756091129348000000,book,B,113225.94,0.0
1756091129448000000,book,B,113226.02,0.1224
1756091129448000000,book,B,113226.01,0.1001
1756091129448000000,book,B,113225.99,0.02
1756091129448000000,book,B,113225.9,0.0
1756091129548000000,book,B,113226.03,0.1201
1756091129548000000,book,B,113226.01,0.0
1756091129548000000,book,B,113225.99,0.0
1756091130949000000,book,B,113225.98,0.0
1756091131149000000,book,B,113226.04,0.04
1756091131149000000,book,A,113543.12,0.0
1756091131149000000,book,A,113602.73,0.39986
1756091131249000000,book,B,113226.06,0.1224
1756091131249000000,book,B,113226.05,0.1201
1756091131249000000,book,B,113226.03,0.0
1756091131249000000,book,B,113226.02,0.0
1756091131249000000,book,A,113454.82,0.0
1756091131249000000,book,A,113503.74,0.0
1756091131249000000,book,A,113528.36,0.09721
1756091131349000000,book,B,113226.07,0.1201
1756091131349000000,book,B,113226.05,0.0
1756091131349000000,book,A,113528.31,0.34373
1756091131349000000,book,A,113528.35,0.59134
1756091131349000000,book,A,113528.37,0.0
1756091131349000000,book,A,118774.99,0.00241
1756091131450000000,book,A,113528.3,0.59134
1756091131450000000,book,A,113528.35,0.0
1756091132450000000,book,A,141679.89,9e-05
1756091132550000000,book,B,113226.04,0.0
1756091133551000000,book,B,113226.08,0.04008
1756091133651000000,book,B,113226.09,0.1201
1756091133651000000,book,B,113226.07,0.0
1756091133951000000,book,B,113226.1,0.00118
1756091133951000000,book,B,113226.0,0.0
1756091134051000000,book,B,113226.11,0.1001
1756091134051000000,book,B,113226.09,0.02
1756091134252000000,book,B,113076.49,0.00738
1756091134252000000,book,B,113076.48,0.0
1756091134452000000,book,A,118774.99,0.00321
1756091134552000000,book,B,113226.08,0.0
1756091134652000000,book,B,113226.09,0.0
1756091134652000000,book,B,113226.07,0.02
1756091134852000000,book,B,113226.12,0.04008
1756091134952000000,book,B,113226.13,0.1201
1756091134952000000,book,B,113226.11,0.0
1756091134952000000,book,B,113226.07,0.0
1756091135352000000,book,B,113226.14,0.1224
1756091135352000000,book,B,113226.06,0.0
1756091135376000000,trade,B,113454.83,9e-05
1756091135452000000,book,B,113226.15,0.1201
1756091135452000000,book,B,113226.13,0.0
1756091135452000000,book,A,113454.83,0.00097
1756091135853000000,book,B,113226.12,0.0
1756091136053000000,book,B,113226.16,0.04008
1756091136153000000,book,B,113226.17,0.1201
1756091136153000000,book,B,113226.15,0.0
1756091136153000000,book,A,141679.89,0.0
1756091136253000000,book,B,113226.18,0.0086
1756091136253000000,book,B,113226.16,0.04126
1756091136253000000,book,B,113226.1,0.0
1756091136253000000,book,B,113076.54,0.00283
1756091136353000000,book,B,113226.19,0.1201
1756091136353000000,book,B,113226.17,0.0
1756091136353000000,book,A,113528.31,0.0
1756091136453000000,book,A,113521.77,0.34373
1756091136453000000,book,A,113528.3,0.0
1756091136453000000,book,A,113528.35,0.59134
1756091136453000000,book,A,141812.87,9e-05
1756091136553000000,book,A,113521.76,0.59134
1756091136553000000,book,A,113528.35,0.0
1756091136753000000,book,A,141812.87,0.00018
1756091137054000000,book,B,113226.16,0.00118
1756091137054000000,book,A,113521.75,0.59134
1756091137054000000,book,A,113521.76,0.0
1756091137054000000,book,A,113528.35,0.0
1756091137154000000,book,A,113521.75,0.0
