ts_ns,type,side,price,qty
1756196692623000000,book,A,110476.13,0.68404
1756196692623000000,book,A,110476.14,0.00151
1756196692623000000,book,A,110476.17,0.0
1756196692723000000,book,A,110476.12,0.00481
1756196692723000000,book,A,110476.13,0.1001
1756196692723000000,book,A,110476.17,0.58394
1756196692823000000,book,B,110061.52,0.00881
1756196692823000000,book,A,110476.11,0.68404
1756196692823000000,book,A,110476.12,0.0
1756196692823000000,book,A,110476.13,0.0
1756196692823000000,book,A,110476.17,0.0
1756196692923000000,book,B,110061.55,0.00073
1756196692923000000,book,A,110476.11,0.1001
1756196692923000000,book,A,110476.17,0.58394
1756196693023000000,book,B,110061.54,0.00175
1756196693023000000,book,A,110476.1,0.00481
1756196693123000000,book,B,110061.56,0.08922
1756196693123000000,book,A,110476.09,0.68404
1756196693123000000,book,A,110476.11,0.0
1756196693123000000,book,A,110476.17,0.0
1756196693323000000,book,A,110476.08,0.00577
1756196693323000000,book,A,110476.1,0.0
1756196693423000000,book,A,110476.07,0.68404
1756196693423000000,book,A,110476.09,0.0
1756196693523000000,book,A,110476.08,0.0
1756196693624000000,book,A,110476.06,0.00481
1756196693624000000,book,A,110476.07,0.1001
1756196693624000000,book,A,110476.17,0.58394
1756196693724000000,book,A,110476.05,0.68404
1756196693724000000,book,A,110476.06,0.0
1756196693724000000,book,A,110476.07,0.0
1756196693724000000,book,A,110476.17,0.0
1756196693824000000,book,A,110476.04,0.00481
1756196693824000000,book,A,110476.05,0.1001
1756196693824000000,book,A,110476.17,0.58394
1756196693924000000,book,A,110476.03,0.68404
1756196693924000000,book,A,110476.05,0.0
1756196693924000000,book,A,110476.17,0.0
1756196694024000000,book,A,110476.04,0.0
1756196694124000000,book,A,110476.02,0.00481
1756196694124000000,book,A,110476.03,0.1001
1756196694124000000,book,A,110476.17,0.58394
1756196694224000000,book,A,110476.01,0.68404
1756196694224000000,book,A,110476.02,0.0
1756196694224000000,book,A,110476.03,0.0
1756196694224000000,book,A,110476.17,0.0
1756196694324000000,book,A,110476.01,0.1001
1756196694324000000,book,A,110476.17,0.58394
1756196694424000000,book,A,110476.0,0.00481
1756196694524000000,book,A,110475.99,0.68404
1756196694524000000,book,A,110476.01,0.0
1756196694524000000,book,A,110476.17,0.0
1756196694724000000,book,A,110476.0,0.0
1756196694824000000,book,A,110475.99,0.1001
1756196694824000000,book,A,110476.17,0.58394
1756196695025000000,book,A,110475.98,0.00481
1756196695125000000,book,A,110475.97,0.68404
1756196695125000000,book,A,110475.99,0.0
1756196695125000000,book,A,110476.17,0.0
1756196695225000000,book,A,110475.96,0.00481
1756196695225000000,book,A,110475.98,0.0
1756196695325000000,book,A,110475.95,0.68404
1756196695325000000,book,A,110475.97,0.0
1756196695425000000,book,A,110475.96,0.0
1756196695525000000,book,A,110475.94,0.00481
1756196695525000000,book,A,110475.95,0.1001
1756196695525000000,book,A,110476.17,0.58394
1756196695625000000,book,A,110475.93,0.68404
1756196695625000000,book,A,110475.95,0.0
1756196695625000000,book,A,110476.17,0.0
1756196695725000000,book,A,110475.94,0.0
1756196695825000000,book,A,110475.92,0.00481
1756196695825000000,book,A,110475.93,0.1001
1756196695825000000,book,A,110476.17,0.58394
1756196695925000000,book,A,110475.91,0.68404
1756196695925000000,book,A,110475.93,0.0
1756196695925000000,book,A,110476.17,0.0
1756196696025000000,book,A,110475.92,0.01058
1756196696125000000,book,A,110475.92,0.0
1756196696225000000,book,A,110475.91,0.1001
1756196696225000000,book,A,110476.17,0.58394
1756196696326000000,book,A,110475.9,0.00481
1756196696326000000,book,A,137673.87,0.00018
1756196696426000000,book,A,110475.89,0.68404
1756196696426000000,book,A,110475.91,0.0
1756196696426000000,book,A,110476.14,0.0
1756196696426000000,book,A,110476.17,0.0
1756196696426000000,book,A,137673.87,0.00027
1756196696526000000,book,A,110475.88,0.00151
1756196696626000000,book,A,110475.87,0.10587
1756196696626000000,book,A,110475.89,0.58394
1756196696626000000,book,A,110475.9,0.0
1756196696726000000,book,A,110475.86,0.58394
1756196696726000000,book,A,110475.89,0.0
1756196696826000000,book,A,110475.85,0.1001
1756196696826000000,book,A,110475.87,0.0
1756196696926000000,book,A,110475.86,0.0
1756196696926000000,book,A,110476.17,0.58394
1756196697126000000,book,A,110475.84,0.00481
1756196697226000000,book,B,109883.1,0.18069
1756196697226000000,book,B,109883.08,0.0
1756196697226000000,book,A,110475.82,0.12232
1756196697226000000,book,A,110475.83,0.68404
1756196697226000000,book,A,110475.85,0.0
1756196697226000000,book,A,110476.17,0.0
1756196697226000000,book,A,110476.22,0.0
1756196697326000000,book,B,109883.11,0.14186
1756196697326000000,book,B,109883.09,0.0
1756196697326000000,book,A,110475.81,0.68404
1756196697326000000,book,A,110475.83,0.0
1756196697326000000,book,A,110475.84,0.0
1756196697426000000,book,A,110475.81,0.68885
1756196697727000000,book,A,110475.81,0.69462
1756196698327000000,book,B,109883.1,0.0
1756196698327000000,book,A,110475.82,0.0
1756196698427000000,book,B,109883.12,0.32255
1756196698427000000,book,B,109883.11,0.0
1756196698427000000,book,B,109883.04,0.0
1756196698427000000,book,A,110475.8,0.12232
1756196698527000000,book,A,110475.79,0.68404
1756196698527000000,book,A,110475.81,0.00577
1756196698627000000,book,A,110475.81,0.0
1756196698627000000,book,A,137673.87,0.00036
1756196698727000000,book,A,110475.78,0.00481
1756196698827000000,book,A,110475.77,0.68404
1756196698827000000,book,A,110475.79,0.0
1756196699028000000,book,A,110475.76,0.00481
1756196699028000000,book,A,110475.78,0.0
1756196699128000000,book,A,110475.75,0.68404
1756196699128000000,book,A,110475.77,0.0
1756196699128000000,book,A,137673.87,0.00045
1756196699228000000,book,A,110475.76,0.0
1756196699328000000,book,A,110475.74,0.00481
1756196699328000000,book,A,110475.75,0.1001
1756196699328000000,book,A,110475.79,0.58394
1756196699428000000,book,A,110475.73,0.68404
1756196699428000000,book,A,110475.74,0.0
1756196699428000000,book,A,110475.75,0.0
1756196699428000000,book,A,110475.79,0.0
1756196699528000000,book,A,110475.73,0.1001
1756196699528000000,book,A,110475.79,0.58394
1756196699628000000,book,A,110475.72,0.00481
1756196699728000000,book,A,110475.71,0.68404
1756196699728000000,book,A,110475.73,0.0
1756196699728000000,book,A,110475.79,0.0
1756196699928000000,book,A,110475.72,0.0
1756196700028000000,book,A,110475.71,0.1001
1756196700028000000,book,A,110475.79,0.58394
1756196700028000000,book,A,137673.87,0.00036
1756196700128000000,book,A,110475.7,0.00481
1756196700228000000,book,A,110475.69,0.68404
1756196700228000000,book,A,110475.71,0.0
1756196700228000000,book,A,110475.79,0.0
1756196700429000000,book,A,110475.7,0.0
1756196700529000000,book,A,110475.68,0.58394
1756196700529000000,book,A,110475.69,0.1001
1756196700529000000,book,A,110475.79,0.0
1756196700629000000,book,A,110475.67,0.68404
1756196700629000000,book,A,110475.68,0.0
1756196700629000000,book,A,110475.69,0.0
1756196700629000000,book,A,110475.79,0.0
1756196700629000000,book,A,110475.88,0.0
1756196700729000000,book,A,110475.66,0.00151
1756196700729000000,book,A,110475.67,0.1001
1756196700729000000,book,A,110475.79,0.58394
1756196700829000000,book,A,110475.65,0.1001
1756196700829000000,book,A,110475.67,0.0
1756196701029000000,book,A,110475.64,0.00481
1756196701129000000,book,A,110475.63,0.68404
1756196701129000000,book,A,110475.65,0.0
1756196701129000000,book,A,110475.79,0.0
1756196701329000000,book,A,110475.64,0.0
1756196701429000000,book,A,110475.62,0.01508
1756196701429000000,book,A,110475.63,0.1001
1756196701429000000,book,A,110475.79,0.58394
1756196701429000000,book,A,110476.21,0.0
1756196701529000000,book,A,110475.61,0.68404
1756196701529000000,book,A,110475.62,0.01989
1756196701529000000,book,A,110475.63,0.0
1756196701529000000,book,A,110475.79,0.0
1756196701629000000,book,A,110475.62,0.01508
1756196701830000000,book,A,110475.6,0.00481
1756196701830000000,book,A,110476.18,0.0
1756196701930000000,book,A,110475.59,0.68404
1756196701930000000,book,A,110475.6,0.0092
1756196701930000000,book,A,110475.61,0.0
1756196702030000000,book,A,110475.58,0.00577
1756196702030000000,book,A,110475.6,0.00439
1756196702130000000,book,A,110475.57,0.68404
1756196702130000000,book,A,110475.59,0.0
1756196702330000000,book,B,110061.57,0.00073
1756196702330000000,book,B,110061.56,0.0
1756196702330000000,book,B,110061.55,0.0
1756196702330000000,book,A,110475.56,0.00481
1756196702330000000,book,A,110475.58,0.0
1756196702430000000,book,B,110061.58,0.08922
1756196702430000000,book,A,110475.55,0.68404
1756196702430000000,book,A,110475.57,0.0
1756196702530000000,book,A,110475.56,0.0
1756196702630000000,book,A,110475.54,0.00481
1756196702630000000,book,A,110475.55,0.1001
1756196702630000000,book,A,110475.59,0.58394
1756196702730000000,book,A,110475.53,0.1001
1756196702730000000,book,A,110475.54,0.58394
1756196702730000000,book,A,110475.55,0.0
1756196702730000000,book,A,110475.59,0.0
1756196702830000000,book,A,110475.54,0.0
1756196702830000000,book,A,110475.59,0.58394
1756196702830000000,book,A,117999.99,0.00036
1756196702930000000,book,A,110475.52,0.00481
1756196703030000000,book,A,110475.51,0.68404
1756196703030000000,book,A,110475.53,0.0
1756196703030000000,book,A,110475.59,0.0
1756196703131000000,book,B,109883.13,0.18069
1756196703131000000,book,B,109883.12,0.14186
1756196703131000000,book,A,110475.5,0.12232
1756196703131000000,book,A,110475.8,0.0
1756196703231000000,book,B,109883.14,0.14186
1756196703231000000,book,B,109883.12,0.0
1756196703231000000,book,A,110475.49,0.68404
1756196703231000000,book,A,110475.51,0.0
1756196703231000000,book,A,110475.52,0.0
1756196703431000000,book,A,110475.49,0.68885
1756196704532000000,book,B,109883.15,0.05806
1756196704532000000,book,B,109883.13,0.0
1756196704532000000,book,B,109844.0,0.12263
1756196704532000000,book,A,110475.48,0.1374
1756196704532000000,book,A,110475.49,0.69462
1756196704532000000,book,A,110475.5,0.0
1756196704532000000,book,A,110475.62,0.0
1756196704532000000,book,A,137673.87,0.00036
1756196704632000000,book,B,109883.16,0.14186
1756196704632000000,book,B,109883.14,0.0
1756196704632000000,book,A,110475.46,0.12232
1756196704632000000,book,A,110475.47,0.68404
1756196704632000000,book,A,110475.48,0.01508
1756196704632000000,book,A,110475.49,0.00577
1756196704732000000,book,A,110475.45,0.68404
1756196704732000000,book,A,110475.47,0.0
1756196704732000000,book,A,110475.49,0.0
1756196704732000000,book,A,110475.66,0.0
1756196704732000000,book,A,137673.87,0.00036
1756196704832000000,book,A,110475.44,0.00151
1756196704932000000,book,B,109883.17,0.05806
1756196704932000000,book,B,109883.15,0.0
1756196704932000000,book,B,109844.01,0.12263
1756196704932000000,book,B,109844.0,0.0
1756196704932000000,book,A,110475.42,0.12232
1756196704932000000,book,A,110475.43,0.1001
1756196704932000000,book,A,110475.45,0.58394
1756196704932000000,book,A,110475.46,0.0
1756196705032000000,book,B,109883.18,0.14186
1756196705032000000,book,B,109883.16,0.0
1756196705032000000,book,A,110475.41,0.68404
1756196705032000000,book,A,110475.43,0.0
1756196705032000000,book,A,110475.45,0.0
1756196705232000000,book,B,109844.01,0.0
1756196705232000000,book,B,109844.0,0.12263
1756196705232000000,book,A,110475.42,0.0
1756196705332000000,book,B,109883.19,0.05806
1756196705332000000,book,B,109883.17,0.0
1756196705332000000,book,A,110475.4,0.12232
1756196705332000000,book,A,110475.41,0.1001
1756196705332000000,book,A,110475.47,0.58394
1756196705432000000,book,B,109883.2,0.19992
1756196705432000000,book,B,109883.19,0.0
1756196705432000000,book,B,109883.18,0.0
1756196705432000000,book,B,109844.01,0.12263
1756196705432000000,book,B,109844.0,0.0
1756196705432000000,book,A,110475.38,0.12232
1756196705432000000,book,A,110475.39,0.68885
1756196705432000000,book,A,110475.4,0.0
1756196705432000000,book,A,110475.41,0.0
1756196705432000000,book,A,110475.47,0.0
1756196705532000000,book,A,110475.37,0.68404
1756196705532000000,book,A,110475.39,0.0
1756196705632000000,book,A,110475.36,0.00481
1756196705732000000,book,A,110475.35,0.68404
1756196705732000000,book,A,110475.37,0.0
1756196705833000000,book,A,110475.36,0.0
1756196705933000000,book,A,110475.34,0.00481
1756196705933000000,book,A,110475.35,0.1001
1756196705933000000,book,A,110475.37,0.58394
1756196706033000000,book,A,110475.33,0.68404
1756196706033000000,book,A,110475.34,0.0
1756196706033000000,book,A,110475.35,0.0
1756196706033000000,book,A,110475.37,0.0
1756196706133000000,book,A,110475.33,0.1001
1756196706133000000,book,A,110475.37,0.58394
1756196706233000000,book,A,110475.32,0.00481
1756196706333000000,book,B,109883.21,0.05806
1756196706333000000,book,B,109883.2,0.14186
1756196706333000000,book,B,109844.02,0.12263
1756196706333000000,book,B,109844.01,0.0
1756196706333000000,book,A,110475.31,0.80636
1756196706333000000,book,A,110475.33,0.0
1756196706333000000,book,A,110475.37,0.0
1756196706333000000,book,A,110475.38,0.0
1756196706333000000,book,A,137673.87,0.00036
1756196706433000000,book,B,109883.22,0.14186
1756196706433000000,book,B,109883.2,0.0
1756196706533000000,book,B,109844.02,0.0
1756196706533000000,book,B,109844.0,0.12263
1756196706533000000,book,A,110475.32,0.0
1756196706733000000,book,B,109844.02,0.12263
1756196706733000000,book,B,109844.0,0.0
1756196707133000000,book,A,137673.87,0.00036
1756196707534000000,book,A,110475.3,0.00481
1756196707634000000,book,A,110475.29,0.68404
1756196707634000000,book,A,110475.31,0.12232
1756196707734000000,book,A,110475.3,0.0
1756196707834000000,book,A,110475.28,0.00481
1756196707834000000,book,A,110475.29,0.1001
1756196707834000000,book,A,110475.3,0.58394
1756196707934000000,book,A,110475.27,0.68404
1756196707934000000,book,A,110475.28,0.0
1756196707934000000,book,A,110475.29,0.0
1756196707934000000,book,A,110475.3,0.0
1756196707934000000,book,A,137673.87,0.00045
1756196708034000000,book,A,110475.27,0.1001
1756196708034000000,book,A,110475.3,0.58394
1756196708134000000,book,A,110475.26,0.00481
1756196708234000000,book,A,110475.25,0.68404
1756196708234000000,book,A,110475.27,0.0
1756196708234000000,book,A,110475.3,0.0
1756196708434000000,book,A,110475.26,0.0
1756196708534000000,book,A,110475.25,0.1001
1756196708534000000,book,A,110475.3,0.58394
1756196708634000000,book,A,110475.24,0.01508
1756196708634000000,book,A,110475.48,0.0
1756196708735000000,book,A,110475.23,0.68404
1756196708735000000,book,A,110475.25,0.0
1756196708735000000,book,A,110475.3,0.0
1756196708935000000,book,A,110475.22,0.00481
1756196708935000000,book,A,110475.44,0.0
1756196709035000000,book,A,110475.21,0.68555
1756196709035000000,book,A,110475.23,0.0
1756196709135000000,book,A,110475.22,0.0
1756196709235000000,book,A,110475.2,0.00481
1756196709235000000,book,A,110475.21,0.10161
1756196709235000000,book,A,110475.23,0.58394
1756196709335000000,book,A,110475.19,0.68404
1756196709335000000,book,A,110475.21,0.00151
1756196709335000000,book,A,110475.23,0.0
1756196709435000000,book,A,110475.2,0.0
1756196709535000000,book,A,110475.18,0.00481
1756196709535000000,book,A,110475.19,0.1001
1756196709535000000,book,A,110475.23,0.58394
1756196709635000000,book,A,110475.17,0.68404
1756196709635000000,book,A,110475.18,0.0
1756196709635000000,book,A,110475.19,0.0
1756196709635000000,book,A,110475.23,0.0
1756196709735000000,book,A,110475.16,0.00481
1756196709735000000,book,A,110475.17,0.1001
1756196709735000000,book,A,110475.23,0.58394
1756196709835000000,book,A,110475.15,0.68404
1756196709835000000,book,A,110475.16,0.0
1756196709835000000,book,A,110475.17,0.0
1756196709835000000,book,A,110475.23,0.0
1756196709935000000,book,A,110475.15,0.1001
1756196709935000000,book,A,110475.23,0.58394
1756196710035000000,book,A,110475.14,0.00481
1756196710136000000,book,A,110475.13,0.68404
1756196710136000000,book,A,110475.14,0.0
1756196710136000000,book,A,110475.15,0.0
1756196710136000000,book,A,110475.23,0.0
1756196710236000000,book,A,110475.13,0.1001
1756196710236000000,book,A,110475.23,0.58394
1756196710336000000,book,A,110475.12,0.00481
1756196710436000000,book,A,110475.11,0.68404
1756196710436000000,book,A,110475.13,0.0
1756196710436000000,book,A,110475.23,0.0
1756196710636000000,book,A,110475.1,0.00577
1756196710636000000,book,A,110475.12,0.0
1756196710736000000,book,A,110475.09,0.68404
1756196710736000000,book,A,110475.11,0.0
1756196710836000000,book,A,110475.1,0.0
1756196710936000000,book,A,110475.09,0.1001
1756196710936000000,book,A,110475.23,0.58394
1756196711136000000,book,A,110475.08,0.00481
1756196711236000000,book,A,110475.07,0.68404
1756196711236000000,book,A,110475.09,0.0
1756196711236000000,book,A,110475.23,0.0
1756196711336000000,book,A,110475.08,0.0
1756196711437000000,book,A,110475.06,0.00481
1756196711437000000,book,A,110475.07,0.1001
1756196711437000000,book,A,110475.23,0.58394
1756196711537000000,book,A,110475.05,0.68404
1756196711537000000,book,A,110475.06,0.0
1756196711537000000,book,A,110475.07,0.0
1756196711537000000,book,A,110475.23,0.0
1756196711637000000,book,A,110475.05,0.1001
1756196711637000000,book,A,110475.23,0.58394
1756196711737000000,book,A,110475.04,0.00481
1756196711837000000,book,A,110475.03,0.68404
1756196711837000000,book,A,110475.05,0.0
1756196711837000000,book,A,110475.23,0.0
1756196712037000000,book,B,109883.23,0.05806
1756196712037000000,book,B,109883.21,0.0
1756196712037000000,book,B,109844.03,0.12263
1756196712037000000,book,B,109844.02,0.0
1756196712037000000,book,A,110475.02,0.12713
1756196712037000000,book,A,110475.04,0.0
1756196712037000000,book,A,110475.31,0.0
1756196712137000000,book,B,109883.24,0.14186
1756196712137000000,book,B,109883.22,0.0
1756196712137000000,book,A,110475.01,0.68404
1756196712137000000,book,A,110475.03,0.0
1756196712237000000,book,A,110475.02,0.12232
1756196712337000000,book,A,110475.0,0.00481
1756196712337000000,book,A,137673.87,0.00036
1756196712437000000,book,A,110474.99,0.68404
1756196712437000000,book,A,110475.01,0.0
1756196712437000000,book,A,117999.99,0.00066
1756196712537000000,book,A,110475.0,0.0
1756196712637000000,book,A,110474.98,0.01989
1756196712637000000,book,A,110474.99,0.1001
1756196712637000000,book,A,110475.01,0.58394
1756196712637000000,book,A,110475.24,0.0
1756196712637000000,book,A,118774.99,0.00072
1756196712737000000,book,A,110474.97,0.68404
1756196712737000000,book,A,110474.99,0.0
1756196712737000000,book,A,110475.01,0.0
1756196712837000000,book,A,110474.98,0.02566
1756196712837000000,book,A,137673.87,0.00027
1756196712938000000,book,A,110474.98,0.01508
1756196713038000000,book,A,110475.21,0.0
1756196713138000000,book,A,110474.96,0.00632
1756196713238000000,book,A,110474.95,0.68404
1756196713238000000,book,A,110474.97,0.0
1756196713438000000,book,A,110474.94,0.00577
1756196713438000000,book,A,110474.96,0.00151
1756196713538000000,book,A,110474.93,0.68404
1756196713538000000,book,A,110474.95,0.0
1756196713638000000,book,A,110474.94,0.0
1756196713738000000,book,A,110474.92,0.00481
1756196713738000000,book,A,110474.93,0.1001
1756196713738000000,book,A,110474.97,0.58394
1756196713838000000,book,A,110474.91,0.68404
1756196713838000000,book,A,110474.93,0.0
1756196713838000000,book,A,110474.97,0.0
1756196713938000000,book,A,110474.9,0.00481
1756196713938000000,book,A,110474.92,0.0
1756196714038000000,book,A,110474.89,0.68404
1756196714038000000,book,A,110474.91,0.0
1756196714138000000,book,A,110474.9,0.0
1756196714239000000,book,A,110474.88,0.00481
1756196714239000000,book,A,110474.89,0.1001
1756196714239000000,book,A,110474.97,0.58394
1756196714339000000,book,A,110474.87,0.68404
1756196714339000000,book,A,110474.89,0.0
1756196714339000000,book,A,110474.97,0.0
1756196714439000000,book,A,110474.88,0.0
1756196714539000000,book,A,110474.86,0.00481
1756196714539000000,book,A,110474.87,0.1001
1756196714539000000,book,A,110474.97,0.58394
1756196714639000000,book,A,110474.85,0.68404
1756196714639000000,book,A,110474.87,0.0
1756196714639000000,book,A,110474.97,0.0
1756196714639000000,book,A,137673.87,0.00018
1756196714839000000,book,A,110474.86,0.0
1756196714939000000,book,A,110474.85,0.1001
1756196714939000000,book,A,110474.97,0.58394
1756196715039000000,book,B,109883.25,0.05806
1756196715039000000,book,B,109883.23,0.0
1756196715039000000,book,B,109844.04,0.12263
1756196715039000000,book,B,109844.03,0.0
1756196715039000000,book,A,110474.84,0.12232
1756196715039000000,book,A,110475.02,0.0
1756196715139000000,book,B,109883.26,0.14186
1756196715139000000,book,B,109883.24,0.0
1756196715139000000,book,A,110474.83,0.68404
1756196715139000000,book,A,110474.85,0.0
1756196715139000000,book,A,110474.97,0.0
1756196715239000000,book,A,137673.87,9e-05
1756196715339000000,book,A,110474.82,0.01989
1756196715339000000,book,A,110474.98,0.0
1756196715439000000,book,A,110474.81,0.68404
1756196715439000000,book,A,110474.83,0.0
1756196715439000000,book,A,137673.87,9e-05
1756196715539000000,book,A,110474.82,0.01508
1756196715640000000,book,A,110474.8,0.00481
1756196715740000000,book,A,110474.79,0.68404
1756196715740000000,book,A,110474.81,0.0
1756196715840000000,book,A,110474.78,0.00481
1756196715840000000,book,A,110474.8,0.0
1756196715940000000,book,A,110474.77,0.68404
1756196715940000000,book,A,110474.79,0.0
1756196716040000000,book,A,110474.78,0.0
1756196716140000000,book,A,110474.76,0.58875
1756196716140000000,book,A,110474.77,0.1001
1756196716140000000,book,A,110474.81,0.0
1756196716240000000,book,A,110474.75,0.1001
1756196716240000000,book,A,110474.76,0.58833
1756196716240000000,book,A,110474.77,0.0
1756196716240000000,book,A,110475.6,0.0
1756196716440000000,book,A,110474.74,0.00481
1756196716540000000,book,A,110474.73,0.68404
1756196716540000000,book,A,110474.75,0.0
1756196716540000000,book,A,110474.76,0.00439
1756196716740000000,book,A,110474.74,0.0
1756196716840000000,book,A,110474.73,0.1001
1756196716840000000,book,A,110474.75,0.58394
1756196717040000000,book,A,110474.72,0.00481
1756196717141000000,book,A,110474.71,0.68404
1756196717141000000,book,A,110474.73,0.0
1756196717141000000,book,A,110474.75,0.0
1756196717241000000,book,A,110474.72,0.0
1756196717241000000,book,A,110474.96,0.0
1756196717341000000,book,A,110474.7,0.00481
1756196717341000000,book,A,110474.71,0.10161
1756196717341000000,book,A,110474.75,0.58394
1756196717441000000,book,A,110474.69,0.68404
1756196717441000000,book,A,110474.7,0.0
1756196717441000000,book,A,110474.71,0.00151
1756196717441000000,book,A,110474.75,0.0
1756196717541000000,book,A,110474.68,0.01508
1756196717541000000,book,A,110474.69,0.1001
1756196717541000000,book,A,110474.75,0.58394
1756196717541000000,book,A,110474.82,0.0
1756196717641000000,book,A,110474.67,0.68404
1756196717641000000,book,A,110474.68,0.01989
1756196717641000000,book,A,110474.69,0.0
1756196717641000000,book,A,110474.75,0.0
1756196717741000000,book,A,110474.68,0.01508
1756196717841000000,book,A,110474.66,0.00481
1756196717941000000,book,A,110474.65,0.68404
1756196717941000000,book,A,110474.67,0.0
1756196718141000000,book,A,110474.66,0.0
1756196718241000000,book,A,110474.65,0.1001
1756196718241000000,book,A,110474.67,0.58394
1756196718441000000,book,A,110474.64,0.00481
1756196718542000000,book,A,110474.63,0.68404
1756196718542000000,book,A,110474.65,0.0
1756196718542000000,book,A,110474.67,0.0
1756196718642000000,book,A,110474.64,0.0
1756196718742000000,book,A,110474.62,0.00481
1756196718742000000,book,A,110474.63,0.1001
1756196718742000000,book,A,110474.67,0.58394
1756196718842000000,book,A,110474.61,0.68404
1756196718842000000,book,A,110474.62,0.0
1756196718842000000,book,A,110474.63,0.0
1756196718842000000,book,A,110474.67,0.0
1756196718942000000,book,A,110474.6,0.0092
1756196718942000000,book,A,110474.61,0.1001
1756196718942000000,book,A,110474.67,0.58394
1756196718942000000,book,A,110474.76,0.0
1756196719042000000,book,A,110474.59,0.68404
1756196719042000000,book,A,110474.61,0.0
1756196719042000000,book,A,110474.67,0.0
1756196719142000000,book,A,110474.6,0.00439
1756196719242000000,book,A,110474.58,0.00481
1756196719342000000,book,A,110474.57,0.68404
1756196719342000000,book,A,110474.58,0.0
1756196719342000000,book,A,110474.59,0.0
1756196719442000000,book,A,110474.57,0.1001
1756196719442000000,book,A,110474.59,0.58394
1756196719542000000,book,A,110474.56,0.00481
1756196719642000000,book,A,110474.55,0.68404
1756196719642000000,book,A,110474.57,0.0
1756196719642000000,book,A,110474.59,0.0
1756196719843000000,book,A,110474.56,0.0
1756196719943000000,book,A,110474.55,0.1001
1756196719943000000,book,A,110474.59,0.58394
1756196720343000000,book,A,110474.54,0.00481
1756196720443000000,book,A,110474.53,0.68404
1756196720443000000,book,A,110474.55,0.0
1756196720443000000,book,A,110474.59,0.0
1756196720543000000,book,A,110474.54,0.0
1756196720643000000,book,A,110474.52,0.00481
1756196720643000000,book,A,110474.53,0.1001
1756196720643000000,book,A,110474.59,0.58394
1756196720643000000,book,A,137673.87,0.00018
1756196720743000000,book,A,110474.51,0.68404
1756196720743000000,book,A,110474.52,0.0
1756196720743000000,book,A,110474.53,0.0
1756196720743000000,book,A,110474.59,0.0
1756196720843000000,book,A,110474.51,0.1001
1756196720843000000,book,A,110474.59,0.58394
1756196720943000000,book,B,109883.27,0.18069
1756196720943000000,book,B,109883.25,0.0
1756196720943000000,book,B,109844.04,0.0
1756196720943000000,book,A,110474.49,0.12232
1756196720943000000,book,A,110474.5,0.00481
1756196720943000000,book,A,110474.84,0.0
1756196721043000000,book,B,109883.28,0.14186
1756196721043000000,book,B,109883.26,0.0
1756196721043000000,book,A,110474.48,0.68404
1756196721043000000,book,A,110474.51,0.0
1756196721043000000,book,A,110474.59,0.0
1756196721243000000,book,A,110474.5,0.0
1756196721243000000,book,A,137673.87,0.00027
1756196721344000000,book,A,110474.71,0.0
1756196721444000000,book,A,110474.47,0.00151
1756196721544000000,book,A,110474.46,0.1001
1756196721544000000,book,A,110474.47,0.00632
1756196721544000000,book,A,110474.48,0.58394
1756196721644000000,book,A,110474.46,0.68404
1756196721644000000,book,A,110474.48,0.0
1756196721744000000,book,A,110474.45,0.00481
1756196721744000000,book,A,110474.47,0.00151
1756196721844000000,book,A,110474.44,0.68404
1756196721844000000,book,A,110474.46,0.0
1756196721944000000,book,A,110474.45,0.0
1756196722044000000,book,A,110474.44,0.1001
1756196722044000000,book,A,110474.48,0.58394
1756196722444000000,book,A,137673.87,0.00036
1756196722544000000,book,A,110474.43,0.00481
1756196722645000000,book,A,110474.42,0.68404
1756196722645000000,book,A,110474.43,0.0
1756196722645000000,book,A,110474.44,0.0
1756196722645000000,book,A,110474.48,0.0
1756196722745000000,book,A,110474.42,0.1001
1756196722745000000,book,A,110474.48,0.58394
1756196722845000000,book,A,110474.41,0.00481
1756196722945000000,book,A,110474.4,0.68404
1756196722945000000,book,A,110474.42,0.0
1756196722945000000,book,A,110474.48,0.0
1756196723145000000,book,A,110474.41,0.0
1756196723245000000,book,A,110474.4,0.1001
1756196723245000000,book,A,110474.48,0.58394
1756196723245000000,book,A,137673.87,0.00027
1756196723645000000,book,A,110474.39,0.00481
1756196723645000000,book,A,137673.87,0.00036
1756196723745000000,book,A,110474.38,0.68404
1756196723745000000,book,A,110474.4,0.0
1756196723745000000,book,A,110474.48,0.0
1756196723845000000,book,A,110474.39,0.0
1756196723945000000,book,A,110474.38,0.1001
1756196723945000000,book,A,110474.48,0.58394
1756196724246000000,book,A,110474.37,0.00481
1756196724346000000,book,A,110474.36,0.68404
1756196724346000000,book,A,110474.38,0.0
1756196724346000000,book,A,110474.48,0.0
1756196724546000000,book,A,110474.37,0.0
1756196724646000000,book,A,110474.36,0.1001
1756196724646000000,book,A,110474.48,0.58394
1756196724746000000,book,A,110474.35,0.00481
1756196724846000000,book,A,110474.34,0.68404
1756196724846000000,book,A,110474.35,0.01989
1756196724846000000,book,A,110474.36,0.0
1756196724846000000,book,A,110474.48,0.0
1756196724846000000,book,A,110474.68,0.0
1756196725046000000,book,A,110474.35,0.01508
1756196725246000000,book,A,110474.33,0.00439
1756196725246000000,book,A,110474.6,0.0
1756196725347000000,book,A,110474.32,0.68404
