ts_ns,px,qty
1756086292400000000,113061.02,0.7118
1756086292449999872,113061.02,0.7118
1756086292449999872,113061.02,0.7118
1756086292500000000,113061.02,0.7118
1756086292600000000,113061.02,0.7118
1756086292649999872,113061.02,0.7118
1756086292649999872,113061.02,0.7118
1756086292700000000,113061.02,0.0172
1756086292800000000,113061.02,0.0001
