ts,ts_ns,mid,inventory,cash,realized,unrealized,equity
2025-08-26 08:41:16+00:00,1756197676000000000,110139.695,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.5189926774
2025-08-26 08:41:17+00:00,1756197677000000000,110139.725,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.3659926775
2025-08-26 08:41:18+00:00,1756197678000000000,110139.75,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.2384926776
2025-08-26 08:41:19+00:00,1756197679000000000,110139.735,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.3149926775
2025-08-26 08:41:20+00:00,1756197680000000000,110139.755,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.2129926775
2025-08-26 08:41:21+00:00,1756197681000000000,110139.775,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.1109926775
2025-08-26 08:41:22+00:00,1756197682000000000,110139.755,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.2129926775
2025-08-26 08:41:23+00:00,1756197683000000000,110139.76,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.1874926776
2025-08-26 08:41:24+00:00,1756197684000000000,110139.775,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.1109926775
2025-08-26 08:41:25+00:00,1756197685000000000,110139.78,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.0854926775
2025-08-26 08:41:26+00:00,1756197686000000000,110139.805,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.9579926776
2025-08-26 08:41:27+00:00,1756197687000000000,110139.835,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.8049926775
2025-08-26 08:41:28+00:00,1756197688000000000,110139.775,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.1109926775
2025-08-26 08:41:29+00:00,1756197689000000000,110139.825,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.8559926775
2025-08-26 08:41:30+00:00,1756197690000000000,110139.84,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.7794926775
2025-08-26 08:41:31+00:00,1756197691000000000,110139.87,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.6264926776
2025-08-26 08:41:32+00:00,1756197692000000000,110139.86,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.6774926776
2025-08-26 08:41:33+00:00,1756197693000000000,110139.84,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.7794926775
2025-08-26 08:41:34+00:00,1756197694000000000,110139.84,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.7794926775
2025-08-26 08:41:35+00:00,1756197695000000000,110139.84,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.7794926775
2025-08-26 08:41:36+00:00,1756197696000000000,110139.825,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.8559926775
2025-08-26 08:41:37+00:00,1756197697000000000,110139.795,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.0089926776
2025-08-26 08:41:38+00:00,1756197698000000000,110139.8,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.9834926776
2025-08-26 08:41:39+00:00,1756197699000000000,110139.825,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.8559926775
2025-08-26 08:41:40+00:00,1756197700000000000,110139.805,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.9579926776
2025-08-26 08:41:41+00:00,1756197701000000000,110139.82,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.8814926775
2025-08-26 08:41:42+00:00,1756197702000000000,110139.795,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.0089926776
2025-08-26 08:41:43+00:00,1756197703000000000,110139.81,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.9324926776
